date,project,species,count,count_10yr_avg,temp_c
2014-09-26,Wells,Bull Trout,0,NA,18.8
2014-09-27,Wells,Bull Trout,0,NA,18.7
2014-09-28,Wells,Bull Trout,0,NA,18.8
2014-09-29,Wells,Bull Trout,0,NA,18.8
2014-09-30,Wells,Bull Trout,0,NA,18.7
2014-10-01,Wells,Bull Trout,0,NA,18.5
2014-10-02,Wells,Bull Trout,0,NA,18.4
2014-10-03,Wells,Bull Trout,0,NA,18.4
2014-10-04,Wells,Bull Trout,0,NA,18.3
2014-10-05,Wells,Bull Trout,0,NA,18.1
2014-10-06,Wells,Bull Trout,0,NA,18.2
2014-10-07,Wells,Bull Trout,0,NA,18.3
2014-10-08,Wells,Bull Trout,0,NA,18.3
2014-10-09,Wells,Bull Trout,0,NA,18.3
2014-10-10,Wells,Bull Trout,0,NA,18.3
2014-10-11,Wells,Bull Trout,0,NA,18.2
2014-10-12,Wells,Bull Trout,0,NA,18
2014-10-13,Wells,Bull Trout,0,NA,17.9
2014-10-14,Wells,Bull Trout,0,NA,17.8
2014-10-15,Wells,Bull Trout,0,NA,17.7
2014-10-16,Wells,Bull Trout,0,NA,17.5
2014-10-17,Wells,Bull Trout,0,NA,17.2
2014-10-18,Wells,Bull Trout,0,NA,17.1
2014-10-19,Wells,Bull Trout,0,NA,17.2
2014-10-20,Wells,Bull Trout,0,NA,17.2
2014-10-21,Wells,Bull Trout,0,NA,17.1
2014-10-22,Wells,Bull Trout,0,NA,16.8
2014-10-23,Wells,Bull Trout,0,NA,16.6
2014-10-24,Wells,Bull Trout,1,NA,16.5
2014-10-25,Wells,Bull Trout,0,NA,16.4
2014-10-26,Wells,Bull Trout,0,NA,16.3
2014-10-27,Wells,Bull Trout,0,NA,16
2014-10-28,Wells,Bull Trout,0,NA,15.8
2014-10-29,Wells,Bull Trout,0,NA,15.8
2014-10-30,Wells,Bull Trout,0,NA,15.9
2014-10-31,Wells,Bull Trout,0,NA,15.8
2014-11-01,Wells,Bull Trout,0,NA,15.8
2014-11-02,Wells,Bull Trout,0,NA,15.6
2014-11-03,Wells,Bull Trout,0,NA,15.3
2014-11-04,Wells,Bull Trout,0,NA,15.4
2014-11-05,Wells,Bull Trout,0,NA,15.4
2014-11-06,Wells,Bull Trout,0,NA,15.4
2014-11-07,Wells,Bull Trout,0,NA,15.3
2014-11-08,Wells,Bull Trout,0,NA,15.1
2014-11-09,Wells,Bull Trout,0,NA,15.1
2014-11-10,Wells,Bull Trout,0,NA,14.8
2014-11-11,Wells,Bull Trout,0,NA,14.5
2014-11-12,Wells,Bull Trout,0,NA,14
2014-11-13,Wells,Bull Trout,0,NA,13.8
2014-11-14,Wells,Bull Trout,0,NA,13.5
2014-11-15,Wells,Bull Trout,0,NA,13.1
2014-11-16,Wells,Bull Trout,0,NA,NA
2014-11-17,Wells,Bull Trout,0,NA,NA
2014-11-18,Wells,Bull Trout,0,NA,NA
2014-11-19,Wells,Bull Trout,0,NA,NA
2014-11-20,Wells,Bull Trout,0,NA,NA
2014-11-21,Wells,Bull Trout,0,NA,NA
2014-11-22,Wells,Bull Trout,0,NA,NA
2014-11-23,Wells,Bull Trout,0,NA,NA
2014-11-24,Wells,Bull Trout,0,NA,NA
2014-11-25,Wells,Bull Trout,0,NA,NA
2014-11-26,Wells,Bull Trout,0,NA,NA
2014-11-27,Wells,Bull Trout,0,NA,NA
2014-11-28,Wells,Bull Trout,0,NA,NA
2014-11-29,Wells,Bull Trout,0,NA,NA
2014-11-30,Wells,Bull Trout,0,NA,NA
2014-12-01,Wells,Bull Trout,0,NA,NA
2014-12-02,Wells,Bull Trout,0,NA,NA
2014-12-03,Wells,Bull Trout,0,NA,NA
2014-12-04,Wells,Bull Trout,0,NA,NA
2014-12-05,Wells,Bull Trout,0,NA,NA
2014-12-06,Wells,Bull Trout,0,NA,NA
2014-12-07,Wells,Bull Trout,0,NA,NA
2014-12-08,Wells,Bull Trout,0,NA,NA
2014-12-09,Wells,Bull Trout,0,NA,NA
2014-12-10,Wells,Bull Trout,0,NA,NA
2014-12-11,Wells,Bull Trout,0,NA,NA
2014-12-12,Wells,Bull Trout,0,NA,NA
2014-12-13,Wells,Bull Trout,0,NA,NA
2014-12-14,Wells,Bull Trout,0,NA,NA
2014-12-15,Wells,Bull Trout,0,NA,NA
2014-12-16,Wells,Bull Trout,0,NA,NA
2014-12-17,Wells,Bull Trout,0,NA,NA
2014-12-18,Wells,Bull Trout,0,NA,NA
2014-12-19,Wells,Bull Trout,0,NA,NA
2014-12-20,Wells,Bull Trout,0,NA,NA
2014-12-21,Wells,Bull Trout,0,NA,NA
2014-12-22,Wells,Bull Trout,0,NA,NA
2014-12-23,Wells,Bull Trout,0,NA,NA
2014-12-24,Wells,Bull Trout,0,NA,NA
2014-12-25,Wells,Bull Trout,0,NA,NA
2014-12-26,Wells,Bull Trout,0,NA,NA
2014-12-27,Wells,Bull Trout,0,NA,NA
2014-12-28,Wells,Bull Trout,0,NA,NA
2014-12-29,Wells,Bull Trout,0,NA,NA
2014-12-30,Wells,Bull Trout,0,NA,NA
2015-03-01,Wells,Bull Trout,0,NA,NA
2015-03-02,Wells,Bull Trout,0,NA,NA
2015-03-03,Wells,Bull Trout,0,NA,NA
2015-03-04,Wells,Bull Trout,0,NA,NA
2015-03-05,Wells,Bull Trout,0,NA,NA
2015-03-06,Wells,Bull Trout,0,NA,NA
2015-03-07,Wells,Bull Trout,0,NA,NA
2015-03-08,Wells,Bull Trout,0,NA,NA
2015-03-09,Wells,Bull Trout,0,NA,NA
2015-03-10,Wells,Bull Trout,0,NA,NA
2015-03-11,Wells,Bull Trout,0,NA,NA
2015-03-12,Wells,Bull Trout,0,NA,NA
2015-03-13,Wells,Bull Trout,0,NA,NA
2015-03-14,Wells,Bull Trout,0,NA,NA
2015-03-15,Wells,Bull Trout,0,NA,NA
2015-03-16,Wells,Bull Trout,0,NA,NA
2015-03-17,Wells,Bull Trout,0,NA,NA
2015-03-18,Wells,Bull Trout,0,NA,NA
2015-03-19,Wells,Bull Trout,0,NA,NA
2015-03-20,Wells,Bull Trout,0,NA,NA
2015-03-21,Wells,Bull Trout,0,NA,NA
2015-03-22,Wells,Bull Trout,0,NA,NA
2015-03-23,Wells,Bull Trout,0,NA,NA
2015-03-24,Wells,Bull Trout,0,NA,NA
2015-03-25,Wells,Bull Trout,0,NA,NA
2015-03-26,Wells,Bull Trout,0,NA,NA
2015-03-27,Wells,Bull Trout,0,NA,NA
2015-03-28,Wells,Bull Trout,0,NA,NA
2015-03-29,Wells,Bull Trout,0,NA,NA
2015-03-30,Wells,Bull Trout,0,NA,NA
2015-03-31,Wells,Bull Trout,0,NA,NA
2015-04-01,Wells,Bull Trout,0,NA,NA
2015-04-02,Wells,Bull Trout,0,NA,NA
2015-04-03,Wells,Bull Trout,0,NA,NA
2015-04-04,Wells,Bull Trout,0,NA,NA
2015-04-05,Wells,Bull Trout,0,NA,NA
2015-04-06,Wells,Bull Trout,0,NA,NA
2015-04-07,Wells,Bull Trout,0,NA,NA
2015-04-08,Wells,Bull Trout,0,NA,NA
2015-04-09,Wells,Bull Trout,0,NA,NA
2015-04-10,Wells,Bull Trout,0,NA,NA
2015-04-11,Wells,Bull Trout,0,NA,NA
2015-04-12,Wells,Bull Trout,0,NA,NA
2015-04-13,Wells,Bull Trout,0,NA,NA
2015-04-14,Wells,Bull Trout,0,NA,NA
2015-04-15,Wells,Bull Trout,0,NA,NA
2015-04-16,Wells,Bull Trout,0,NA,NA
2015-04-17,Wells,Bull Trout,0,NA,NA
2015-04-18,Wells,Bull Trout,0,NA,NA
2015-04-19,Wells,Bull Trout,0,NA,NA
2015-04-20,Wells,Bull Trout,0,NA,NA
2015-04-21,Wells,Bull Trout,0,NA,NA
2015-04-22,Wells,Bull Trout,0,NA,NA
2015-04-23,Wells,Bull Trout,0,NA,NA
2015-04-24,Wells,Bull Trout,0,NA,NA
2015-04-25,Wells,Bull Trout,0,NA,NA
2015-04-26,Wells,Bull Trout,0,NA,NA
2015-04-27,Wells,Bull Trout,0,NA,NA
2015-04-28,Wells,Bull Trout,0,NA,NA
2015-04-29,Wells,Bull Trout,0,NA,NA
2015-04-30,Wells,Bull Trout,0,NA,NA
2015-05-01,Wells,Bull Trout,0,NA,8.9
2015-05-02,Wells,Bull Trout,0,NA,9.5
2015-05-03,Wells,Bull Trout,0,NA,9.4
2015-05-04,Wells,Bull Trout,0,NA,9.1
2015-05-05,Wells,Bull Trout,1,NA,9.4
2015-05-06,Wells,Bull Trout,0,NA,9.6
2015-05-07,Wells,Bull Trout,0,NA,9.5
2015-05-08,Wells,Bull Trout,0,NA,9.7
2015-05-09,Wells,Bull Trout,2,NA,10.1
2015-05-10,Wells,Bull Trout,0,NA,10.3
2015-05-11,Wells,Bull Trout,1,NA,10.1
2015-05-12,Wells,Bull Trout,0,NA,10.2
2015-05-13,Wells,Bull Trout,0,NA,10
2015-05-14,Wells,Bull Trout,0,NA,10.2
2015-05-15,Wells,Bull Trout,0,NA,10.8
2015-05-16,Wells,Bull Trout,5,NA,11.2
2015-05-17,Wells,Bull Trout,0,NA,11.4
2015-05-18,Wells,Bull Trout,4,NA,11.6
2015-05-19,Wells,Bull Trout,2,1,11.8
2015-05-20,Wells,Bull Trout,5,1,11.7
2015-05-21,Wells,Bull Trout,3,NA,11.6
2015-05-22,Wells,Bull Trout,2,1,12.2
2015-05-23,Wells,Bull Trout,7,1,12.5
2015-05-24,Wells,Bull Trout,1,1,12.6
2015-05-25,Wells,Bull Trout,2,1,12.7
2015-05-26,Wells,Bull Trout,3,2,12.6
2015-05-27,Wells,Bull Trout,2,2,12.7
2015-05-28,Wells,Bull Trout,2,2,13
2015-05-29,Wells,Bull Trout,3,2,13.1
2015-05-30,Wells,Bull Trout,1,2,13.3
2015-05-31,Wells,Bull Trout,2,2,13.5
2015-06-01,Wells,Bull Trout,0,2,13.6
2015-06-02,Wells,Bull Trout,3,3,13.8
2015-06-03,Wells,Bull Trout,3,2,13.8
2015-06-04,Wells,Bull Trout,2,2,13.9
2015-06-05,Wells,Bull Trout,2,3,14.1
2015-06-06,Wells,Bull Trout,2,1,14.3
2015-06-07,Wells,Bull Trout,3,2,14.6
2015-06-08,Wells,Bull Trout,2,2,14.8
2015-06-09,Wells,Bull Trout,0,1,14.8
2015-06-10,Wells,Bull Trout,1,2,15.1
2015-06-11,Wells,Bull Trout,0,1,15.2
2015-06-12,Wells,Bull Trout,2,2,15.3
2015-06-13,Wells,Bull Trout,1,1,14.8
2015-06-14,Wells,Bull Trout,3,2,14.8
2015-06-15,Wells,Bull Trout,0,2,14.7
2015-06-16,Wells,Bull Trout,1,1,14.7
2015-06-17,Wells,Bull Trout,1,1,15.1
2015-06-18,Wells,Bull Trout,1,1,15.2
2015-06-19,Wells,Bull Trout,0,2,15.7
2015-06-20,Wells,Bull Trout,2,1,15.9
2015-06-21,Wells,Bull Trout,0,1,16.1
2015-06-22,Wells,Bull Trout,1,1,16
2015-06-23,Wells,Bull Trout,1,1,15.9
2015-06-24,Wells,Bull Trout,1,1,15.8
2015-06-25,Wells,Bull Trout,0,2,15.8
2015-06-26,Wells,Bull Trout,2,1,16.2
2015-06-27,Wells,Bull Trout,0,1,16.4
2015-06-28,Wells,Bull Trout,0,1,16.8
2015-06-29,Wells,Bull Trout,2,NA,17.2
2015-06-30,Wells,Bull Trout,1,NA,17.2
2015-07-01,Wells,Bull Trout,1,1,17.2
2015-07-02,Wells,Bull Trout,0,NA,17.3
2015-07-03,Wells,Bull Trout,1,NA,17.5
2015-07-04,Wells,Bull Trout,1,NA,17.4
2015-07-05,Wells,Bull Trout,0,NA,17.4
2015-07-06,Wells,Bull Trout,0,NA,17.4
2015-07-07,Wells,Bull Trout,1,1,17.5
2015-07-08,Wells,Bull Trout,0,1,17.5
2015-07-09,Wells,Bull Trout,0,NA,17.6
2015-07-10,Wells,Bull Trout,0,1,17.6
2015-07-11,Wells,Bull Trout,0,1,17.6
2015-07-12,Wells,Bull Trout,0,NA,17.6
2015-07-13,Wells,Bull Trout,0,NA,17.4
2015-07-14,Wells,Bull Trout,0,NA,17.4
2015-07-15,Wells,Bull Trout,0,NA,17.2
2015-07-16,Wells,Bull Trout,0,NA,17.4
2015-07-17,Wells,Bull Trout,0,NA,17.7
2015-07-18,Wells,Bull Trout,0,NA,18
2015-07-19,Wells,Bull Trout,0,NA,18.2
2015-07-20,Wells,Bull Trout,0,NA,18.4
2015-07-21,Wells,Bull Trout,0,NA,18.6
2015-07-22,Wells,Bull Trout,0,NA,18.8
2015-07-23,Wells,Bull Trout,0,NA,0
2015-07-24,Wells,Bull Trout,0,NA,18.8
2015-07-25,Wells,Bull Trout,0,NA,18.3
2015-07-26,Wells,Bull Trout,0,NA,18.3
2015-07-27,Wells,Bull Trout,0,NA,18.9
2015-07-28,Wells,Bull Trout,0,NA,19
2015-07-29,Wells,Bull Trout,0,NA,18.6
2015-07-30,Wells,Bull Trout,0,NA,18.7
2015-07-31,Wells,Bull Trout,0,NA,18.9
2015-08-01,Wells,Bull Trout,0,NA,19.1
2015-08-02,Wells,Bull Trout,0,NA,19.3
2015-08-03,Wells,Bull Trout,0,NA,19.4
2015-08-04,Wells,Bull Trout,0,NA,19.2
2015-08-05,Wells,Bull Trout,0,NA,19.1
2015-08-06,Wells,Bull Trout,1,NA,19.1
2015-08-07,Wells,Bull Trout,0,NA,19.3
2015-08-08,Wells,Bull Trout,0,NA,19.4
2015-08-09,Wells,Bull Trout,0,NA,19.3
2015-08-10,Wells,Bull Trout,0,NA,19.4
2015-08-11,Wells,Bull Trout,0,NA,19.6
2015-08-12,Wells,Bull Trout,0,NA,19.6
2015-08-13,Wells,Bull Trout,0,NA,19.9
2015-08-14,Wells,Bull Trout,0,NA,19.9
2015-08-15,Wells,Bull Trout,0,NA,19.7
2015-08-16,Wells,Bull Trout,0,NA,19.9
2015-08-17,Wells,Bull Trout,0,NA,19.8
2015-08-18,Wells,Bull Trout,0,NA,19.6
2015-08-19,Wells,Bull Trout,0,NA,19.7
2015-08-20,Wells,Bull Trout,0,NA,19.7
2015-08-21,Wells,Bull Trout,0,NA,19.4
2015-08-22,Wells,Bull Trout,0,NA,19.3
2015-08-23,Wells,Bull Trout,0,NA,19.2
2015-08-24,Wells,Bull Trout,0,NA,18.9
2015-08-25,Wells,Bull Trout,0,NA,19
2015-08-26,Wells,Bull Trout,0,NA,19.3
2015-08-27,Wells,Bull Trout,0,NA,19.6
2015-08-28,Wells,Bull Trout,0,NA,19.7
2015-08-29,Wells,Bull Trout,0,NA,19.7
2015-08-30,Wells,Bull Trout,0,NA,19.4
2015-08-31,Wells,Bull Trout,0,NA,18.9
2015-09-01,Wells,Bull Trout,0,NA,18.9
2015-09-02,Wells,Bull Trout,0,NA,18.8
2015-09-03,Wells,Bull Trout,0,NA,18.7
2015-09-04,Wells,Bull Trout,0,NA,18.7
2015-09-05,Wells,Bull Trout,0,NA,18.7
2015-09-06,Wells,Bull Trout,0,NA,18.7
2015-09-07,Wells,Bull Trout,0,NA,18.8
2015-09-08,Wells,Bull Trout,0,NA,18.6
2015-09-09,Wells,Bull Trout,0,NA,18.6
2015-09-10,Wells,Bull Trout,0,NA,18.7
2015-09-11,Wells,Bull Trout,0,NA,18.9
2015-09-12,Wells,Bull Trout,0,NA,19.1
2015-09-13,Wells,Bull Trout,0,NA,19.1
2015-09-14,Wells,Bull Trout,0,NA,19
2015-09-15,Wells,Bull Trout,0,NA,18.7
2015-09-16,Wells,Bull Trout,0,NA,18.5
2015-09-17,Wells,Bull Trout,0,NA,18.4
2015-09-18,Wells,Bull Trout,0,NA,18.4
2015-09-19,Wells,Bull Trout,0,NA,18.2
2015-09-20,Wells,Bull Trout,0,NA,18.1
2015-09-21,Wells,Bull Trout,0,NA,18.1
2015-09-22,Wells,Bull Trout,0,NA,18.2
2015-09-23,Wells,Bull Trout,0,NA,18.1
2015-09-24,Wells,Bull Trout,0,NA,18
2015-09-25,Wells,Bull Trout,0,NA,17.8
2015-09-26,Wells,Bull Trout,0,NA,17.8
2015-09-27,Wells,Bull Trout,0,NA,17.6
2015-09-28,Wells,Bull Trout,0,NA,17.4
2015-09-29,Wells,Bull Trout,0,NA,17.3
2015-09-30,Wells,Bull Trout,0,NA,17.2
2015-10-01,Wells,Bull Trout,0,NA,17.1
2015-10-02,Wells,Bull Trout,0,NA,16.9
2015-10-03,Wells,Bull Trout,0,NA,16.8
2015-10-04,Wells,Bull Trout,0,NA,16.7
2015-10-05,Wells,Bull Trout,0,NA,16.7
2015-10-06,Wells,Bull Trout,0,NA,16.7
2015-10-07,Wells,Bull Trout,0,NA,16.7
2015-10-08,Wells,Bull Trout,0,NA,16.5
2015-10-09,Wells,Bull Trout,0,NA,16.5
2015-10-10,Wells,Bull Trout,0,NA,16.4
2015-10-11,Wells,Bull Trout,0,NA,16.4
2015-10-12,Wells,Bull Trout,0,NA,16.4
2015-10-13,Wells,Bull Trout,0,NA,16.4
2015-10-14,Wells,Bull Trout,0,NA,16.3
2015-10-15,Wells,Bull Trout,0,NA,15.1
2015-10-16,Wells,Bull Trout,0,NA,13.9
2015-10-17,Wells,Bull Trout,0,NA,13.2
2015-10-18,Wells,Bull Trout,0,NA,12.2
2015-10-19,Wells,Bull Trout,0,NA,12.1
2015-10-20,Wells,Bull Trout,0,NA,14.2
2015-10-21,Wells,Bull Trout,0,NA,14.5
2015-10-22,Wells,Bull Trout,0,NA,14.4
2015-10-23,Wells,Bull Trout,0,NA,14.3
2015-10-24,Wells,Bull Trout,0,NA,14
2015-10-25,Wells,Bull Trout,0,NA,13.6
2015-10-26,Wells,Bull Trout,0,NA,13.3
2015-10-27,Wells,Bull Trout,0,NA,14
2015-10-28,Wells,Bull Trout,0,NA,14.4
2015-10-29,Wells,Bull Trout,0,NA,14.8
2015-10-30,Wells,Bull Trout,0,NA,14.6
2015-10-31,Wells,Bull Trout,0,NA,14.6
2015-11-01,Wells,Bull Trout,0,NA,14.6
2015-11-02,Wells,Bull Trout,0,NA,14.4
2015-11-03,Wells,Bull Trout,0,NA,14.2
2015-11-04,Wells,Bull Trout,0,NA,14.2
2015-11-05,Wells,Bull Trout,0,NA,13.9
2015-11-06,Wells,Bull Trout,0,NA,13.8
2015-11-07,Wells,Bull Trout,0,NA,13.7
2015-11-08,Wells,Bull Trout,0,NA,13.9
2015-11-09,Wells,Bull Trout,0,NA,13.9
2015-11-10,Wells,Bull Trout,0,NA,13.8
2015-11-11,Wells,Bull Trout,0,NA,13.6
2015-11-12,Wells,Bull Trout,0,NA,13.4
2015-11-13,Wells,Bull Trout,0,NA,13.3
2015-11-14,Wells,Bull Trout,0,NA,13.3
2015-11-15,Wells,Bull Trout,0,NA,13.3
2016-04-29,Wells,Bull Trout,0,NA,NA
2016-05-01,Wells,Bull Trout,0,NA,10.5
2016-05-02,Wells,Bull Trout,0,NA,10.7
2016-05-03,Wells,Bull Trout,0,NA,10.9
2016-05-04,Wells,Bull Trout,0,NA,11.1
2016-05-05,Wells,Bull Trout,0,NA,11.1
2016-05-06,Wells,Bull Trout,0,NA,11.1
2016-05-07,Wells,Bull Trout,0,NA,11.5
2016-05-08,Wells,Bull Trout,1,NA,11.5
2016-05-09,Wells,Bull Trout,1,NA,11.4
2016-05-10,Wells,Bull Trout,0,NA,11.5
2016-05-11,Wells,Bull Trout,0,NA,11.6
2016-05-12,Wells,Bull Trout,1,NA,11.3
2016-05-13,Wells,Bull Trout,0,NA,11.9
2016-05-14,Wells,Bull Trout,1,NA,12.2
2016-05-15,Wells,Bull Trout,1,NA,12
2016-05-16,Wells,Bull Trout,0,1,12.3
2016-05-17,Wells,Bull Trout,1,NA,12.8
2016-05-18,Wells,Bull Trout,1,1,12.6
2016-05-19,Wells,Bull Trout,1,1,12.5
2016-05-20,Wells,Bull Trout,1,1,12.4
2016-05-21,Wells,Bull Trout,3,1,12.7
2016-05-22,Wells,Bull Trout,1,1,12.7
2016-05-23,Wells,Bull Trout,2,2,12.6
2016-05-24,Wells,Bull Trout,3,1,12.5
2016-05-25,Wells,Bull Trout,3,2,12.7
2016-05-26,Wells,Bull Trout,2,2,12.9
2016-05-27,Wells,Bull Trout,4,2,13
2016-05-28,Wells,Bull Trout,1,2,13.2
2016-05-29,Wells,Bull Trout,2,2,13.3
2016-05-30,Wells,Bull Trout,0,2,13.5
2016-05-31,Wells,Bull Trout,0,2,13.5
2016-06-01,Wells,Bull Trout,1,2,13.6
2016-06-02,Wells,Bull Trout,1,3,13.8
2016-06-03,Wells,Bull Trout,0,2,13.9
2016-06-04,Wells,Bull Trout,2,3,14.3
2016-06-05,Wells,Bull Trout,0,3,14.5
2016-06-06,Wells,Bull Trout,2,1,14.5
2016-06-07,Wells,Bull Trout,1,2,14.7
2016-06-08,Wells,Bull Trout,1,2,14.9
2016-06-09,Wells,Bull Trout,0,1,14.9
2016-06-10,Wells,Bull Trout,0,2,14.7
2016-06-11,Wells,Bull Trout,0,1,14.5
2016-06-12,Wells,Bull Trout,0,2,14.4
2016-06-13,Wells,Bull Trout,2,1,14.4
2016-06-14,Wells,Bull Trout,1,2,14.4
2016-06-15,Wells,Bull Trout,1,2,14.3
2016-06-16,Wells,Bull Trout,0,1,14.5
2016-06-17,Wells,Bull Trout,1,1,14.4
2016-06-18,Wells,Bull Trout,0,1,14.3
2016-06-19,Wells,Bull Trout,0,2,14.3
2016-06-20,Wells,Bull Trout,1,1,14.6
2016-06-21,Wells,Bull Trout,1,1,14.9
2016-06-22,Wells,Bull Trout,0,1,15
2016-06-23,Wells,Bull Trout,2,1,15.5
2016-06-24,Wells,Bull Trout,1,1,15.4
2016-06-25,Wells,Bull Trout,0,1,15.4
2016-06-26,Wells,Bull Trout,0,1,15.7
2016-06-27,Wells,Bull Trout,0,1,15.8
2016-06-28,Wells,Bull Trout,0,1,16.1
2016-06-29,Wells,Bull Trout,1,1,16.3
2016-06-30,Wells,Bull Trout,0,1,16.4
2016-07-01,Wells,Bull Trout,0,1,16.3
2016-07-02,Wells,Bull Trout,0,NA,16.4
2016-07-03,Wells,Bull Trout,0,NA,16.6
2016-07-04,Wells,Bull Trout,0,1,16.4
2016-07-05,Wells,Bull Trout,0,NA,16.7
2016-07-06,Wells,Bull Trout,0,NA,16.3
2016-07-07,Wells,Bull Trout,0,1,16.1
2016-07-08,Wells,Bull Trout,0,1,15.9
2016-07-09,Wells,Bull Trout,0,NA,16.1
2016-07-10,Wells,Bull Trout,0,1,16.4
2016-07-11,Wells,Bull Trout,0,1,16.5
2016-07-12,Wells,Bull Trout,0,NA,16.7
2016-07-13,Wells,Bull Trout,0,NA,16.8
2016-07-14,Wells,Bull Trout,0,NA,16.7
2016-07-15,Wells,Bull Trout,0,NA,16.8
2016-07-16,Wells,Bull Trout,0,NA,16.9
2016-07-17,Wells,Bull Trout,0,NA,17.1
2016-07-18,Wells,Bull Trout,0,NA,17
2016-07-19,Wells,Bull Trout,0,NA,16.8
2016-07-20,Wells,Bull Trout,0,NA,17
2016-07-21,Wells,Bull Trout,0,NA,17.3
2016-07-22,Wells,Bull Trout,0,NA,17.4
2016-07-23,Wells,Bull Trout,0,NA,17.5
2016-07-24,Wells,Bull Trout,0,NA,17.7
2016-07-25,Wells,Bull Trout,0,NA,18
2016-07-26,Wells,Bull Trout,0,NA,17.9
2016-07-27,Wells,Bull Trout,0,NA,17.9
2016-07-28,Wells,Bull Trout,0,NA,17.8
2016-07-29,Wells,Bull Trout,0,NA,18.3
2016-07-30,Wells,Bull Trout,0,NA,18.6
2016-07-31,Wells,Bull Trout,0,NA,18.7
2016-08-01,Wells,Bull Trout,0,NA,18.7
2016-08-02,Wells,Bull Trout,0,NA,18.6
2016-08-03,Wells,Bull Trout,0,NA,18.4
2016-08-04,Wells,Bull Trout,0,NA,18.2
2016-08-05,Wells,Bull Trout,0,NA,18.3
2016-08-06,Wells,Bull Trout,0,NA,18.4
2016-08-07,Wells,Bull Trout,0,NA,18.4
2016-08-08,Wells,Bull Trout,0,NA,18.4
2016-08-09,Wells,Bull Trout,0,NA,18.4
2016-08-10,Wells,Bull Trout,0,NA,18.4
2016-08-11,Wells,Bull Trout,0,NA,18.4
2016-08-12,Wells,Bull Trout,0,NA,18.6
2016-08-13,Wells,Bull Trout,0,NA,18.7
2016-08-14,Wells,Bull Trout,0,NA,18.9
2016-08-15,Wells,Bull Trout,0,NA,19.1
2016-08-16,Wells,Bull Trout,0,NA,19.1
2016-08-17,Wells,Bull Trout,0,NA,19.2
2016-08-18,Wells,Bull Trout,0,NA,19.1
2016-08-19,Wells,Bull Trout,0,NA,19.2
2016-08-20,Wells,Bull Trout,0,NA,19.3
2016-08-21,Wells,Bull Trout,0,NA,19.3
2016-08-22,Wells,Bull Trout,0,NA,19.1
2016-08-23,Wells,Bull Trout,0,NA,18.9
2016-08-24,Wells,Bull Trout,0,NA,18.9
2016-08-25,Wells,Bull Trout,0,NA,18.9
2016-08-26,Wells,Bull Trout,0,NA,18.6
2016-08-27,Wells,Bull Trout,0,NA,18.5
2016-08-28,Wells,Bull Trout,0,NA,18.5
2016-08-29,Wells,Bull Trout,0,NA,18.6
2016-08-30,Wells,Bull Trout,0,NA,18.8
2016-08-31,Wells,Bull Trout,0,NA,18.8
2016-09-01,Wells,Bull Trout,0,NA,18.4
2016-09-02,Wells,Bull Trout,0,NA,18.2
2016-09-03,Wells,Bull Trout,0,NA,18.3
2016-09-04,Wells,Bull Trout,0,NA,18.3
2016-09-05,Wells,Bull Trout,0,NA,18.5
2016-09-06,Wells,Bull Trout,0,NA,18.6
2016-09-07,Wells,Bull Trout,0,NA,18.5
2016-09-08,Wells,Bull Trout,0,NA,18.4
2016-09-09,Wells,Bull Trout,0,NA,18.2
2016-09-10,Wells,Bull Trout,0,NA,18.2
2016-09-11,Wells,Bull Trout,0,NA,18.2
2016-09-12,Wells,Bull Trout,0,NA,18.2
2016-09-13,Wells,Bull Trout,0,NA,18.5
2016-09-14,Wells,Bull Trout,0,NA,18.6
2016-09-15,Wells,Bull Trout,0,NA,18.7
2016-09-16,Wells,Bull Trout,0,NA,18.7
2016-09-17,Wells,Bull Trout,0,NA,18.5
2016-09-18,Wells,Bull Trout,0,NA,18.3
2016-09-19,Wells,Bull Trout,0,NA,18.4
2016-09-20,Wells,Bull Trout,0,NA,18.4
2016-09-21,Wells,Bull Trout,0,NA,18.4
2016-09-22,Wells,Bull Trout,0,NA,18.6
2016-09-23,Wells,Bull Trout,0,NA,18.4
2016-09-24,Wells,Bull Trout,0,NA,18.2
2016-09-25,Wells,Bull Trout,0,NA,18.1
2016-09-26,Wells,Bull Trout,0,NA,18.4
2016-09-27,Wells,Bull Trout,0,NA,18.6
2016-09-28,Wells,Bull Trout,0,NA,18.5
2016-09-29,Wells,Bull Trout,0,NA,18.5
2016-09-30,Wells,Bull Trout,0,NA,18.5
2016-10-01,Wells,Bull Trout,0,NA,18.4
2016-10-02,Wells,Bull Trout,0,NA,18.3
2016-10-03,Wells,Bull Trout,0,NA,18.1
2016-10-04,Wells,Bull Trout,0,NA,18
2016-10-05,Wells,Bull Trout,0,NA,17.9
2016-10-06,Wells,Bull Trout,0,NA,17.8
2016-10-07,Wells,Bull Trout,0,NA,17.7
2016-10-08,Wells,Bull Trout,0,NA,17.5
2016-10-09,Wells,Bull Trout,0,NA,17.4
2016-10-10,Wells,Bull Trout,0,NA,17.3
2016-10-11,Wells,Bull Trout,0,NA,17.1
2016-10-12,Wells,Bull Trout,0,NA,16.9
2016-10-13,Wells,Bull Trout,0,NA,16.8
2016-10-14,Wells,Bull Trout,0,NA,16.7
2016-10-15,Wells,Bull Trout,0,NA,16.6
2016-10-16,Wells,Bull Trout,0,NA,16.3
